adult,title,genres,homepage,runtime,overview,poster_path,release_date,original_language
False,Back to the Future,"['Adventure', 'Comedy', 'Science Fiction']",http://www.backtothefuture.com/movies/backtothefuture1,116,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",https://image.tmdb.org/t/p/original/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,03/07/1985,en
False,Predator,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",https://www.20thcenturystudios.com/movies/predator,107,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,https://image.tmdb.org/t/p/original/vQhYhYsOBECkQzvSC3jInKv9CLf.jpg,12/06/1987,en
False,Snatch,"['Crime', 'Comedy']",,103,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",https://image.tmdb.org/t/p/original/56mOJth6DJ6JhgoE2jtpilVqJO.jpg,01/09/2000,en
False,Three Colors: Blue,['Drama'],,98,"The wife of a famous composer survives a car accident that kills her husband and daughter. Now alone, she shakes off her old identity and explores her newfound freedom but finds that she is unbreakably bound to other humans, including her husband’s mistress, whose existence she never suspected.",https://image.tmdb.org/t/p/original/33wsWxzsNstI8N7dvuwzFmj1qBd.jpg,08/09/1993,fr
False,Three Colors: White,"['Comedy', 'Drama', 'Mystery']",,92,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikołaj to smuggle him back to their homeland.",https://image.tmdb.org/t/p/original/fdIet3NSa27gobMbaUml66oCQNT.jpg,26/01/1994,fr
False,Three Colors: Red,"['Drama', 'Mystery', 'Romance']",,100,"Valentine, a student model in Geneva, struggles with a possessive boyfriend and a troubled family. When she runs over a dog, she discovers that its owner, a retired judge, is illegally wiretapping and eavesdropping on his neighbors' phone calls. Although Valentine is outraged, she develops a strange bond with the judge – and as the two become closer, she finds herself caught in the middle of events that could change her life.",https://image.tmdb.org/t/p/original/JHmsBiX1tjCKqAul1lzC20WcAW.jpg,12/05/1994,fr
False,Scarface,"['Action', 'Crime', 'Drama']",,170,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",https://image.tmdb.org/t/p/original/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,09/12/1983,en
False,Italian for Beginners,"['Comedy', 'Drama', 'Romance']",,112,"A group of strangers find friendship, family and love within an Italian beginners’ course.",https://image.tmdb.org/t/p/original/xBEiE8yBaWtpRG04QpSAcIfJiW1.jpg,07/12/2000,da
False,"Spring, Summer, Fall, Winter... and Spring",['Drama'],http://www.fruehling-sommer.de,103,"An isolated lake, where an old monk lives in a small floating temple. The monk has a young boy living with him, learning to become a monk. We watch as seasons and years pass by.",https://image.tmdb.org/t/p/original/6SQQ5REuAz7k0FMQ9mSCT40T2LN.jpg,19/09/2003,ko
False,Pretty Woman,"['Comedy', 'Romance']",,119,"When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain.",https://image.tmdb.org/t/p/original/hVHUfT801LQATGd26VPzhorIYza.jpg,23/03/1990,en
False,The Big Lebowski,"['Comedy', 'Crime']",,117,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",https://image.tmdb.org/t/p/original/3bv6WAp6BSxxYvB5ozKFUYuRA8C.jpg,06/03/1998,en
False,Match Point,"['Drama', 'Thriller', 'Crime', 'Romance']",,124,"Chris, a former tennis player, looks for work as an instructor. He meets Tom Hewett, a wealthy young man whose sister Chloe fall in love with Chris. But Chris has his eye on Tom's fiancee Nola.",https://image.tmdb.org/t/p/original/vHjEVTD8ucuwKSFOZJeyAnTZYli.jpg,26/10/2005,en
False,The Untouchables,"['Crime', 'Drama', 'History', 'Thriller']",,119,"Young Treasury Agent Eliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jim Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",https://image.tmdb.org/t/p/original/8BquGK22zCcsmBWiaIakaaPpSZb.jpg,03/06/1987,en
False,Charlie and the Chocolate Factory,"['Adventure', 'Comedy', 'Family', 'Fantasy']",https://www.warnerbros.com/charlie-and-chocolate-factory,115,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",https://image.tmdb.org/t/p/original/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,13/07/2005,en
False,The Lord of the Rings: The Fellowship of the Ring,"['Adventure', 'Fantasy', 'Action']",http://www.lordoftherings.net/,179,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",https://image.tmdb.org/t/p/original/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,18/12/2001,en
False,The Lord of the Rings: The Two Towers,"['Adventure', 'Fantasy', 'Action']",http://www.lordoftherings.net/,179,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",https://image.tmdb.org/t/p/original/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,18/12/2002,en
False,The Lord of the Rings: The Return of the King,"['Adventure', 'Fantasy', 'Action']",http://www.lordoftherings.net,201,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",https://image.tmdb.org/t/p/original/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,01/12/2003,en
False,The Lord of the Rings,"['Adventure', 'Animation', 'Fantasy']",,132,The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.,https://image.tmdb.org/t/p/original/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg,15/11/1978,en
False,No End,['Drama'],,108,"1982, Poland. A translator loses her husband and becomes a victim of her own sorrow. She looks to sex, to her son, to law, and to hypnotism when she has nothing else in this time of martial law when Solidarity was banned.",https://image.tmdb.org/t/p/original/3pdF1guvIxNgmhDkmXJHCCk0PkC.jpg,17/06/1985,pl
False,Railway Station,['Documentary'],,13,"Kieslowski’s later film Dworzec (Station, 1980) portrays the atmosphere at Central Station in Warsaw after the rush hour.",https://image.tmdb.org/t/p/original/c4xG9QoCx2zXc8iP3jQVLYDHiMi.jpg,01/01/1980,pl
False,Short Working Day,"['Drama', 'TV Movie']",,73,"A dramatisation of the workers' protests in June 1976 in Radom, seen from the perspective of the local Secretary of the Polish United Workers' Party. [Produced in 1981, but not commercially released until 1996.]",https://image.tmdb.org/t/p/original/rJwiDSoKI3ryiLTZZ6BPUl2CrwG.jpg,01/01/1981,pl
False,Blind Chance,['Drama'],,117,Witek runs after a train. Three variations follow on how such a seemingly banal incident could influence the rest of Witek's life.,https://image.tmdb.org/t/p/original/gx84VmJllqvXF3JEqcEdsxBEcbF.jpg,10/01/1987,pl
False,Princess Mononoke,"['Adventure', 'Fantasy', 'Animation']",,134,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",https://image.tmdb.org/t/p/original/cMYCDADoLKLbB83g4WnJegaZimC.jpg,12/07/1997,ja
False,Spirited Away,"['Animation', 'Family', 'Fantasy']",http://movies.disney.com/spirited-away,125,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",https://image.tmdb.org/t/p/original/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,20/07/2001,ja
False,Gimme Shelter,"['Documentary', 'Music']",http://mayslesfilms.com/film/gimme-shelter,92,"A detailed chronicle of the famous 1969 tour of the United States by the British rock band The Rolling Stones, which culminated with the disastrous and tragic concert held on December 6 at the Altamont Speedway Free Festival, an event of historical significance, as it marked the end of an era: the generation of peace and love suddenly became the generation of disillusionment.",https://image.tmdb.org/t/p/original/fFLKCqI7nfkie9V1LmBLljiNV4j.jpg,13/12/1970,en
False,Primary,['Documentary'],,53,Primary is a documentary film about the primary elections between John F. Kennedy and Hubert Humphrey in 1960. Primary is the first documentary to use light equipment in order to follow their subjects in a more intimate filmmaking style. This unconventional way of filming created a new look for documentary films where the camera’s lens was right in the middle of what ever drama was occuring.,https://image.tmdb.org/t/p/original/gVloWsthHRlw719vzRWRpBqDM20.jpg,08/11/1960,en
False,"O Brother, Where Art Thou?","['Adventure', 'Comedy', 'Crime']",,107,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.",https://image.tmdb.org/t/p/original/2YztYilviFCYcEtDAnrOstUWGie.jpg,30/08/2000,en
False,Bob Dylan - Dont Look Back,"['Documentary', 'Music']",,96,"In this wildly entertaining vision of one of the twentieth century’s greatest artists, Bob Dylan is surrounded by teen fans, gets into heated philosophical jousts with journalists, and kicks back with fellow musicians Joan Baez, Donovan, and Alan Price.",https://image.tmdb.org/t/p/original/eE6LQ1EVkslBwku36564kk6rAOI.jpg,17/05/1967,en
False,Freaks,"['Drama', 'Horror']",,66,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",https://image.tmdb.org/t/p/original/fX2Wxd0W9E7eVClUd8kJTfennoV.jpg,12/02/1932,en
False,Groundhog Day,"['Romance', 'Fantasy', 'Drama', 'Comedy']",,101,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",https://image.tmdb.org/t/p/original/gCgt1WARPZaXnq523ySQEUKinCs.jpg,11/02/1993,en
False,Dracula,"['Horror', 'Drama', 'Fantasy']",,74,"British estate agent Renfield travels to Transylvania to meet with the mysterious Count Dracula, who is interested in leasing a castle in London and is, unbeknownst to Renfield, a vampire. After Dracula enslaves Renfield and drives him to insanity, the pair sail to London together, and as Dracula begins preying on London socialites, the two become the subject of study for a supernaturalist professor, Abraham Van Helsing.",https://image.tmdb.org/t/p/original/ueVSPt7vAba0XScHWTDWS5tNxYX.jpg,12/02/1931,en
False,Mifune,"['Drama', 'Comedy', 'Romance']",,98,"Kresten, newly wed, is on the threshold of a great career success in his father-in-law´s company. But when the death of his own father takes him back to his poverty-stricken childhood home, far out in the country, his career plans fall apart. For one thing he has to deal with his loveable, backward brother, who is now all alone; for another, he meets a stunning woman who comes to the farm as a housekeeper, in disguise of her real profession as a call-girl.",https://image.tmdb.org/t/p/original/962ZZDr4FV3L46ZnurqIaZveL60.jpg,12/03/1999,da
